date,cycle_time_utc,forecast_hour,valid_time_utc,ims_lat,ims_lon,TMP_2m,DPT_2m,UGRD_10m,VGRD_10m,GUST_surface,PRES_surface,TCDC_atmosphere,DSWRF_surface,temp_c,dewpoint_c,relative_humidity_pct,wind_speed_10m_ms,wind_direction_deg,pressure_hpa,gust_ms,cloud_cover_pct,shortwave_radiation_wm2,forecast_lead_hours
20200815,2020-08-15 11:00:00+00:00,0,2020-08-15 11:00:00+00:00,39.795,-86.234,291.45196533203125,290.9431457519531,-0.1857166290283203,-0.5439281463623047,0.8323556799441576,98740.0,1.375,0.0,18.301965332031273,17.793145751953148,96.85316355929983,0.5747595103195557,18.8517499965271,987.4,0.8323556799441576,1.375,0.0,0.0
20200815,2020-08-15 11:00:00+00:00,1,2020-08-15 12:00:00+00:00,39.795,-86.234,292.1769714355469,291.1515808105469,-0.1237812042236328,-0.4489631652832031,0.8391860835254192,98780.0,0.0,133.9,19.026971435546898,18.001580810546898,93.78119804067504,0.46571419379289425,15.413776041681583,987.8,0.8391860835254192,0.0,133.9,1.0
20200815,2020-08-15 11:00:00+00:00,2,2020-08-15 13:00:00+00:00,39.795,-86.234,294.4393615722656,291.7333679199219,-0.4721364974975586,-0.2118873596191406,0.9808868989348412,98870.0,0.0,332.40000000000003,21.289361572265648,18.583367919921898,84.56797387576262,0.517502778191222,65.8302146296024,988.7,0.9808868989348412,0.0,332.40000000000003,2.0
20200815,2020-08-15 11:00:00+00:00,3,2020-08-15 14:00:00+00:00,39.795,-86.234,296.6768798828125,291.5491638183594,-1.0217056274414062,0.3378009796142578,1.4216460213065147,98770.0,0.0,529.2,23.526879882812523,18.399163818359398,72.96599781438431,1.0761003164081822,108.29515465490086,987.7,1.4216460213065147,0.0,529.2,3.0
20200815,2020-08-15 12:00:00+00:00,0,2020-08-15 12:00:00+00:00,39.795,-86.234,292.2445068359375,291.82574462890625,-0.6212711334228516,-0.2607402801513672,0.908822864294052,98780.0,1.375,138.1,19.094506835937523,18.675744628906273,97.41919637443134,0.673767997843418,67.2327728401142,987.8,0.908822864294052,1.375,138.1,0.0
20200815,2020-08-15 12:00:00+00:00,1,2020-08-15 13:00:00+00:00,39.795,-86.234,294.45703125,291.8502960205078,-0.1110458374023437,-0.3477954864501953,0.6508255433291197,98810.0,2.75,330.5,21.307031250000023,18.700296020507835,85.09657748442983,0.3650929722680454,17.707496087155,988.1,0.6508255433291197,2.75,330.5,1.0
20200815,2020-08-15 12:00:00+00:00,2,2020-08-15 14:00:00+00:00,39.795,-86.234,296.6986999511719,291.73890686035156,-0.5875968933105469,-0.0261783599853515,1.6013064421713352,98800.0,3.125,525.2,23.548699951171898,18.588906860351585,73.74115181548135,0.5881797476619957,87.44907031010291,988.0,1.6013064421713352,3.125,525.2,2.0
20200815,2020-08-15 12:00:00+00:00,3,2020-08-15 15:00:00+00:00,39.795,-86.234,298.36309814453125,291.8877410888672,0.367523193359375,-0.7192249298095703,1.9246396832168104,98710.0,0.0,692.2,25.213098144531273,18.73774108886721,67.36824625864959,0.8076866950226764,332.933014690914,987.1,1.9246396832168104,0.0,692.2,3.0
20200815,2020-08-15 13:00:00+00:00,0,2020-08-15 13:00:00+00:00,39.795,-86.234,294.3288269042969,293.190673828125,-1.298480987548828,-0.1983566284179687,1.4195531122386456,98780.0,0.0,335.20000000000005,21.178826904296898,20.040673828125023,93.22649362975235,1.3135441473597769,81.31461177156481,987.8,1.4195531122386456,0.0,335.20000000000005,0.0
20200815,2020-08-15 13:00:00+00:00,1,2020-08-15 14:00:00+00:00,39.795,-86.234,296.8442687988281,292.4720916748047,-1.0672893524169922,-0.0014686584472656,2.299238208681345,98730.0,0.0,526.9,23.694268798828148,19.32209167480471,76.51955950840198,1.067290362900517,89.92115739066334,987.3,2.299238208681345,0.0,526.9,1.0
