year,source_type,source_url,candidate_url,host,official_indycar_host,priority_score,keyword_hits,manual_review_status
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/icon-leaderboard,www.indycar.com,True,23,leaderboard;results,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/officiating-reports,www.indycar.com,True,23,report;reports;results,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/reports-content,www.indycar.com,True,23,report;reports;results,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/summary-reports,www.indycar.com,True,23,report;reports;results,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/terms-of-use,www.indycar.com,True,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indynxt.com,www.indynxt.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indynxt.com/schedule,www.indynxt.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.instagram.com/indycar,www.instagram.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.linkedin.com/company/indycar,www.linkedin.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.pennzoil.com/,www.pennzoil.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.penskeshocks.com/,www.penskeshocks.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.ppg.com/,www.ppg.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.racingoptics.com/,www.racingoptics.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.samsclub.com/join,www.samsclub.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.shell.us/,www.shell.us,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.simpsonraceproducts.com/,www.simpsonraceproducts.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.snapon.com/,www.snapon.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.sonsio.com/,www.sonsio.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.spryson.com/,www.spryson.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.threads.net/@indycar,www.threads.net,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.tiktok.com/@indycar,www.tiktok.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.willscot.com/en,www.willscot.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.xpel.com/,www.xpel.com,False,23,,UNREVIEWED
2021,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.youtube.com/indycar,www.youtube.com,False,23,,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,http://www.imscdn.com/,www.imscdn.com,False,65,,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,http://www.w3.org/2000/svg,www.w3.org,False,65,,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://cdn.jwplayer.com/players/,cdn.jwplayer.com,False,65,,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://datatables.net/tn/,datatables.net,False,65,,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://datatables.net/tn/17,datatables.net,False,65,,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://swiperjs.com,swiperjs.com,False,65,,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/radio/GetPodcastEpisodes,www.indycar.com,True,65,/api/;api/,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/radio/GetRaceSchedule,www.indycar.com,True,65,/api/;api/,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/AllTimeWinnerSeriesByYear?year=,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/AllTimeWinnerYears,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/AllTimeWinnersByYearSeries?year=,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/DriverEventDetails?driverID=,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/DriverYearDetails?year=,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/DriversByYear?year=,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/EventsByYearSeries?year=,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/EventsSessionDetails?id=,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/SeasonDropDown?id=,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/YearPointSummary?year=,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/api/results/YearsBySeries?series=,www.indycar.com,True,65,/api/;api/;results,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/bundles/scripts/indycar/v2/&eventID=,www.indycar.com,True,65,eventid,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,"https://www.indycar.com/bundles/scripts/indycar/v2/)) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type:",www.indycar.com,True,65,ajax;sessionid,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,"https://www.indycar.com/bundles/scripts/indycar/v2/)), n.SessionReports && n.SessionReports.length > 0 ? (r(",www.indycar.com,True,65,report;reports;sessionreport,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,"https://www.indycar.com/bundles/scripts/indycar/v2/), n.SessionReports.forEach((function (t) { if (",www.indycar.com,True,65,report;reports;sessionreport,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,"https://www.indycar.com/bundles/scripts/indycar/v2/).concat(r.EventsSessionID,",www.indycar.com,True,65,sessionid,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,"https://www.indycar.com/bundles/scripts/indycar/v2/).concat(t.SessionId,",www.indycar.com,True,65,sessionid,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,"https://www.indycar.com/bundles/scripts/indycar/v2/); a.append(n) })), n.DriverSessions.length > 0 && i(n.DriverSessions[0].SessionId), r(",www.indycar.com,True,65,sessionid,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/bundles/scripts/indycar/v2/); var e = n.DriverSessions.find((function (e) { return e.SessionId.trim() == t })); if (e && e.Result) { var a = e.Result; r(,www.indycar.com,True,65,sessionid,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,"https://www.indycar.com/bundles/scripts/indycar/v2/.concat(t.EventID,",www.indycar.com,True,65,eventid,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,"https://www.indycar.com/bundles/scripts/indycar/v2/.tippy-box[data-animation=fade][data-state=hidden]{opacity:0}[data-tippy-root]{max-width:calc(100vw - 10px)}.tippy-box{position:relative;background-color:#333;color:#fff;border-radius:4px;font-size:14px;line-height:1.4;white-space:normal;outline:0;transition-property:transform,visibility,opacity}.tippy-box[data-placement^=top]>.tippy-arrow{bottom:0}.tippy-box[data-placement^=top]>.tippy-arrow:before{bottom:-7px;left:0;border-width:8px 8px 0;border-top-color:initial;transform-origin:center top}.tippy-box[data-placement^=bottom]>.tippy-arrow{top:0}.tippy-box[data-placement^=bottom]>.tippy-arrow:before{top:-7px;left:0;border-width:0 8px 8px;border-bottom-color:initial;transform-origin:center bottom}.tippy-box[data-placement^=left]>.tippy-arrow{right:0}.tippy-box[data-placement^=left]>.tippy-arrow:before{border-width:8px 0 8px 8px;border-left-color:initial;right:-7px;transform-origin:center left}.tippy-box[data-placement^=right]>.tippy-arrow{left:0}.tippy-box[data-placement^=right]>.tippy-arrow:before{left:-7px;border-width:8px 8px 8px 0;border-right-color:initial;transform-origin:center right}.tippy-box[data-inertia][data-state=visible]{transition-timing-function:cubic-bezier(.54,1.5,.38,1.11)}.tippy-arrow{width:16px;height:16px;color:#333}.tippy-arrow:before{content:",www.indycar.com,True,65,timing,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/bundles/scripts/indycar/v2/data-eventid=,www.indycar.com,True,65,eventid,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/bundles/scripts/indycar/v2/eventid,www.indycar.com,True,65,eventid,UNREVIEWED
2022,EXTERNAL_SCRIPT,https://www.indycar.com/bundles/scripts/indycar/v2/bundle?v=Y7uvJAxKjgqcUN-MzaUNJ58nW7SCLw7-yYV2trrlOd41,https://www.indycar.com/bundles/scripts/indycar/v2/}get startTime(){return this.animation?this.animation.startTime:null}flatten(){var t;this.animation&&(null===(t=this.animation.effect)||void 0===t||t.updateTiming({easing:,www.indycar.com,True,65,timing,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://larsensinc.com/,larsensinc.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://ogp.me/ns#,ogp.me,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://ogp.me/ns/fb#,ogp.me,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://powerequipment.honda.com/,powerequipment.honda.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://siriusxm.us/IndyCar?utm_campaign=SXM_NA_BAU&amp;utm_source=2020-07_NA_IndyCar-INDYCARIndycarLogoWebsiteNA-Listen&amp;utm_medium=Partner,siriusxm.us,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.aimsports.com/,www.aimsports.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.borgwarner.com/,www.borgwarner.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.chevrolet.com/,www.chevrolet.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.coorslight.com/,www.coorslight.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.dallara.it/,www.dallara.it,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.firestonetire.com/,www.firestonetire.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.honda.com/,www.honda.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,www.indycar.com,True,23,qualification;results,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1?&amp;year=2022,www.indycar.com,True,23,qualification;results,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.jostens.com,www.jostens.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.lincolnelectric.com/,www.lincolnelectric.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.perkinelmer.com/,www.perkinelmer.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.pfcbrakes.com,www.pfcbrakes.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.safety-kleen.com/,www.safety-kleen.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.tagheuer.com,www.tagheuer.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.unitedrentals.com,www.unitedrentals.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.w3.org/1999/xhtml,www.w3.org,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,http://www.xtrac.com/,www.xtrac.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://cdn.ketchjs.com,cdn.ketchjs.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://cdn.userway.org/widget.js,cdn.userway.org,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://chromewebstore.google.com/detail/indycar-insider-powered-b/glcjkdbfgelmidmlcckhhfiephgapckn,chromewebstore.google.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://connect.facebook.net/en_US/fbevents.js,connect.facebook.net,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://epaddock.indycar.com/docs/default-source/rules-regulations-and-policies/indycar-rulebook.pdf,epaddock.indycar.com,True,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://esiequipment.com/,esiequipment.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://evolvetransporters.com/,evolvetransporters.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://facebook.com/indycar,facebook.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://global.ketchcdn.com,global.ketchcdn.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://global.ketchcdn.com/web/v3/config/ims/indycar_com_smart_tag/boot.js,global.ketchcdn.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://indycar.ecal.com/,indycar.ecal.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://indycarnation.indycar.com,indycarnation.indycar.com,True,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://itunes.apple.com/us/app/indycar/id606905722?mt=8,itunes.apple.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://iuhealth.org/,iuhealth.org,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://onlybulls.com/,onlybulls.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://pec.imagencloud.com/,pec.imagencloud.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://platform-api.sharethis.com/js/sharethis.js#property=675c8c247b87400012b95ba7&product=inline-share-buttons,platform-api.sharethis.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://play.google.com/store/apps/details?id=com.vzw.indycar&amp;hl=en_US,play.google.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://recruiting.ultipro.com/PEN1024PMCO/JobBoard/5ad6ac0e-0d86-4154-b9b5-d663b091efca/?q=&amp;o=postedDateDesc&amp;w=&amp;wc=&amp;we=&amp;wpst=,recruiting.ultipro.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://securepubads.g.doubleclick.net/tag/js/gpt.js,securepubads.g.doubleclick.net,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://shop.indycar.com,shop.indycar.com,True,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://twitter.com/indycar,twitter.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://use.typekit.net/bhw2nvy.css,use.typekit.net,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://www.ajg.com/,www.ajg.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://www.amr.net/,www.amr.net,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://www.cisco.com/site/us/en/index.html,www.cisco.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://www.deximaging.com/,www.deximaging.com,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://www.gainbridge.io/,www.gainbridge.io,False,23,,UNREVIEWED
2022,HTML_SOURCE,https://www.indycar.com/results/ntt-indycar-series/2022/106th-running-of-the-indianapolis-500/qualifications---day-1,https://www.global.ntt,www.global.ntt,False,23,,UNREVIEWED
