year,session_date,seed_url,discovered_url,host,resource_type,resource_keywords,official_indycar_host,priority_score,source_of_discovery,manual_review_status,notes
2020,2020-08-15,https://www.indycar.com/results/ntt-indycar-series/2020/104th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/Standings?standings=Rookies,www.indycar.com,OTHER,standings,True,2,HTML_LINK_OR_SOURCE,UNREVIEWED,
2020,2020-08-15,https://www.indycar.com/results/ntt-indycar-series/2020/104th-running-of-the-indianapolis-500/qualifications---day-1,https://cdn.userway.org/widget.js,cdn.userway.org,JAVASCRIPT,,False,0,HTML_LINK_OR_SOURCE,UNREVIEWED,
2020,2020-08-15,https://www.indycar.com/results/ntt-indycar-series/2020/104th-running-of-the-indianapolis-500/qualifications---day-1,https://connect.facebook.net/en_US/fbevents.js,connect.facebook.net,JAVASCRIPT,,False,0,HTML_LINK_OR_SOURCE,UNREVIEWED,
2020,2020-08-15,https://www.indycar.com/results/ntt-indycar-series/2020/104th-running-of-the-indianapolis-500/qualifications---day-1,https://global.ketchcdn.com/web/v3/config/ims/indycar_com_smart_tag/boot.js,global.ketchcdn.com,JAVASCRIPT,,False,0,HTML_LINK_OR_SOURCE,UNREVIEWED,
2020,2020-08-15,https://www.indycar.com/results/ntt-indycar-series/2020/104th-running-of-the-indianapolis-500/qualifications---day-1,https://go.indianapolismotorspeedway.com/js/forms2/js/forms2.min.js,go.indianapolismotorspeedway.com,JAVASCRIPT,,False,0,HTML_LINK_OR_SOURCE,UNREVIEWED,
2020,2020-08-15,https://www.indycar.com/results/ntt-indycar-series/2020/104th-running-of-the-indianapolis-500/qualifications---day-1,https://platform-api.sharethis.com/js/sharethis.js#property=675c8c247b87400012b95ba7&product=inline-share-buttons,platform-api.sharethis.com,JAVASCRIPT,,False,0,HTML_LINK_OR_SOURCE,UNREVIEWED,
2020,2020-08-15,https://www.indycar.com/results/ntt-indycar-series/2020/104th-running-of-the-indianapolis-500/qualifications---day-1,https://securepubads.g.doubleclick.net/tag/js/gpt.js,securepubads.g.doubleclick.net,JAVASCRIPT,,False,0,HTML_LINK_OR_SOURCE,UNREVIEWED,
2020,2020-08-15,https://www.indycar.com/results/ntt-indycar-series/2020/104th-running-of-the-indianapolis-500/qualifications---day-1,https://static.ads-twitter.com/uwt.js,static.ads-twitter.com,JAVASCRIPT,,False,0,HTML_LINK_OR_SOURCE,UNREVIEWED,
2020,2020-08-15,https://www.indycar.com/results/ntt-indycar-series/2020/104th-running-of-the-indianapolis-500/qualifications---day-1,https://www.googletagmanager.com/gtm.js?id=,www.googletagmanager.com,JAVASCRIPT,,False,0,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/icon-leaderboard,www.indycar.com,LEADERBOARD_CANDIDATE,leaderboard;result;results,True,19,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/>Session Reports</p>                                <div class=,www.indycar.com,REPORT_CANDIDATE,report;reports;result;results;session,True,18,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,www.indycar.com,SEED_PAGE_TEXT_HIT,detailed report;line;position;queue;rank;session report,True,16,VISIBLE_PAGE_TEXT,UNREVIEWED,Seed page itself contains high-value action/lane/leaderboard terminology.
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/></use>                                                    </svg>                                                    <p>Final Reports</p>                                                </a>                                            </div>                                        </div>                                    </section>                                </div>                            </div>                        </div>                        <div class=,www.indycar.com,REPORT_CANDIDATE,report;reports;result;results,True,13,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/>Detailed Reports</span>                                            <div class=,www.indycar.com,REPORT_CANDIDATE,report;reports;result;results,True,13,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/>Summary Reports</span>                                            <div class=,www.indycar.com,REPORT_CANDIDATE,report;reports;result;results,True,13,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/INDYCAR Officiating Final Reports,www.indycar.com,REPORT_CANDIDATE,report;reports;result;results,True,13,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/detail-reports,www.indycar.com,REPORT_CANDIDATE,report;reports;result;results,True,13,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/final-reports-btn,www.indycar.com,REPORT_CANDIDATE,report;reports;result;results,True,13,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/officiating-reports,www.indycar.com,REPORT_CANDIDATE,report;reports;result;results,True,13,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/reports-content,www.indycar.com,REPORT_CANDIDATE,report;reports;result;results,True,13,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/summary-reports,www.indycar.com,REPORT_CANDIDATE,report;reports;result;results,True,13,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/404.html?aspxerrorpath=/schedule/2021/indianapolis-500,https://www.indycar.com/404.html?aspxerrorpath=/schedule/2021/indianapolis-500,www.indycar.com,SEED_PAGE_TEXT_HIT,line;position,True,12,VISIBLE_PAGE_TEXT,UNREVIEWED,Seed page itself contains high-value action/lane/leaderboard terminology.
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,"https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/Race results, qualifying results, practice results and standings for the 2024 NTT INDYCAR SERIES season.",www.indycar.com,RESULTS_CANDIDATE,qualifying;result;results;standings,True,12,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/hdnSession,www.indycar.com,SESSION_CANDIDATE,result;results;session,True,11,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,http://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,www.indycar.com,RESULTS_CANDIDATE,qualification;result;results,True,10,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,http://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1?&amp;year=2021,www.indycar.com,RESULTS_CANDIDATE,qualification;result;results,True,10,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,"https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/, function (c) {            var puporsesKeys = Object.keys(c.purposes);            load_INDYCAR_BaseTags(c.purposes, puporsesKeys);        });    </script>    <!-- End Consent Protected Loading of Tags -->    <title>        2021 105th Running of the Indianapolis 500 - Qualifications - Day 1 Results    </title>    <meta name=",www.indycar.com,RESULTS_CANDIDATE,qualification;result;results,True,10,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/2021 105th Running of the Indianapolis 500 - Qualifications - Day 1 Results,www.indycar.com,RESULTS_CANDIDATE,qualification;result;results,True,10,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/driver-qualification-results-table,www.indycar.com,RESULTS_CANDIDATE,qualification;result;results,True,10,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/driver-qualification-results-table-container,www.indycar.com,RESULTS_CANDIDATE,qualification;result;results,True,10,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifying-results-table,www.indycar.com,RESULTS_CANDIDATE,qualifying;result;results,True,10,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifying-results-table-container,www.indycar.com,RESULTS_CANDIDATE,qualifying;result;results,True,10,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/Results,www.indycar.com,RESULTS_CANDIDATE,result;results,True,6,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/Results?type=driver,www.indycar.com,RESULTS_CANDIDATE,result;results,True,6,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/Results?type=season,www.indycar.com,RESULTS_CANDIDATE,result;results,True,6,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/>                                    Results By Driver                                </a>                                <a href=,www.indycar.com,RESULTS_CANDIDATE,result;results,True,6,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/>                                    Results By Driver                                </a>                            </li>                            <li>                                <a href=,www.indycar.com,RESULTS_CANDIDATE,result;results,True,6,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/>                                    Results By Race                                </a>                                <a href=,www.indycar.com,RESULTS_CANDIDATE,result;results,True,6,HTML_LINK_OR_SOURCE,UNREVIEWED,
2021,2021-05-22,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/qualifications---day-1,https://www.indycar.com/results/ntt-indycar-series/2021/105th-running-of-the-indianapolis-500/>                                    Results By Race                                </a>                            </li>                            <li>                                <a href=,www.indycar.com,RESULTS_CANDIDATE,result;results,True,6,HTML_LINK_OR_SOURCE,UNREVIEWED,
