fold_id,fold_role,model_name,test_year,attempt_id,session_id,car_number_prediction,driver_name_prediction,actual_speed_mph,predicted_speed_mph,residual_pred_minus_actual_mph,absolute_error_mph,model_policy_hash,year,car_number_matrix,driver_name_matrix,four_lap_average_speed_mph,forecast_temp_c,forecast_relative_humidity_pct,forecast_wind_speed_10m_ms,forecast_wind_direction_sin,forecast_wind_direction_cos,forecast_pressure_hpa,forecast_cloud_cover_pct,forecast_shortwave_radiation_wm2,prior_supported_attempt_count,seconds_since_prior_supported_attempt,best_prior_supported_average_speed_mph,has_prior_supported_attempt,_resolved_year,_resolved_car_number,_resolved_driver_name,_resolved_target,diagnostic_policy_hash
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,9ed5a76f-1d6e-5759-8ffc-9c1344b26bfc,INDY500_DAY1_2020,88,Colton Herta,230.56,231.6614771422856,1.1014771422855745,1.1014771422855745,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,88,Colton Herta,230.56,29.300690587361675,52.580421028295326,0.6349212183978782,0.8932708642974155,0.4495188127290651,987.3795833333334,0.0,905.6194444444444,0,0.0,0.0,0,2020,88,Colton Herta,230.56,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,75519828-93ba-5485-a4bf-a06b93f7cec3,INDY500_DAY1_2020,59,Max Chilton,225.819,231.6319839808237,5.812983980823702,5.812983980823702,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,59,Max Chilton,225.819,29.399987157185898,52.13622697562326,0.62620415837634,0.8847978415374718,0.4659750847530702,987.3545833333334,0.0,906.7861111111112,0,0.0,0.0,0,2020,59,Max Chilton,225.819,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,INDY500_DAY1_2020,3,Helio Castroneves,228.115,231.7605907711757,3.645590771175705,3.645590771175705,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,3,Helio Castroneves,228.115,29.336611684163437,53.02135671063407,0.7062880825456634,0.941535662489711,0.3369133364235691,987.6431944444444,0.0,909.6333333333332,0,0.0,0.0,0,2020,3,Helio Castroneves,228.115,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,1a120ea2-c723-5585-8ec6-30169bb44ca7,INDY500_DAY1_2020,67,JR Hildebrand,226.341,231.7374960026673,5.3964960026673054,5.3964960026673054,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,67,JR Hildebrand,226.341,29.42403182983401,52.60058148653203,0.6973318609909953,0.9362808958368734,0.3512521659590186,987.63625,0.0,911.3,0,0.0,0.0,0,2020,67,JR Hildebrand,226.341,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,e7089fb7-0048-5bb8-8589-cc5bbc59a6cd,INDY500_DAY1_2020,60,Jack Harvey,229.757,231.89032544327063,2.1333254432706212,2.1333254432706212,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,60,Jack Harvey,229.757,29.791196441650417,50.833325545303495,0.6597157304613889,0.9118416375694134,0.4105421147637969,987.6070833333332,0.0,918.3,1,9300.0,229.861,1,2020,60,Jack Harvey,229.757,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,33a57398-b346-53e3-b5e5-369a3ca71efc,INDY500_DAY1_2020,9,Scott Dixon,231.053,231.85671682093192,0.8037168209319248,0.8037168209319248,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,9,Scott Dixon,231.053,29.892552947998073,50.34268970241196,0.6517202646821766,0.9010032763090552,0.4338122820764165,987.59125,0.0,919.15,1,9300.0,231.094,1,2020,9,Scott Dixon,231.053,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,25ddda12-052a-5d71-ac52-6e96cf8edab9,INDY500_DAY1_2020,8,Marcus Ericsson,230.566,231.5981172931525,1.0321172931525098,1.0321172931525098,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,8,Marcus Ericsson,230.566,30.14985427856448,49.04551506703226,0.6757844023759955,0.7888755835892055,0.614552938010055,987.4065277777778,0.0,901.2055555555556,1,7400.0,230.472,1,2020,8,Marcus Ericsson,230.566,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,893c5471-df02-55c0-946f-0af9d0a835d9,INDY500_DAY1_2020,20,Ed Carpenter,230.211,230.69704293252215,0.4860429325221389,0.4860429325221389,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,20,Ed Carpenter,230.211,30.598664855957058,49.19854736143741,0.4660636925232029,0.26079573506123,0.9653940048363014,986.8791666666666,0.0,870.9166666666666,1,8405.0,229.811,1,2020,20,Ed Carpenter,230.211,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,df3c02a3-9655-512c-a2e6-4ffe9eadc505,INDY500_DAY1_2020,47,Conor Daly,229.955,230.40599608041651,0.4509960804165018,0.4509960804165018,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,47,Conor Daly,229.955,30.8594549391005,47.87701858327823,0.4825775194057888,0.1123050032137783,0.9936737826133653,986.8986111111112,0.0,862.0972222222222,1,7355.0,229.884,1,2020,47,Conor Daly,229.955,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,0817e595-17c0-5e20-94bc-6778006bf613,INDY500_DAY1_2020,88,Colton Herta,230.775,230.23265000435907,-0.542349995640933,0.542349995640933,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,88,Colton Herta,230.775,30.917466311984615,47.58265856654378,0.489769109465171,0.026244983739512,0.9996555410882856,986.8902777777778,0.0,856.6805555555555,1,6105.0,230.56,1,2020,88,Colton Herta,230.775,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,b4a08fbf-93db-50a2-9416-96b3b9d1b41a,INDY500_DAY1_2020,9,Scott Dixon,231.155,229.93226826049667,-1.222731739503331,1.222731739503331,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,9,Scott Dixon,231.155,31.02382049560549,47.04299853586396,0.5029536912407051,-0.1315758217374553,0.9913061097028067,986.875,0.0,846.75,2,4455.0,231.094,1,2020,9,Scott Dixon,231.155,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,b58b5c13-1a21-50cf-ab5b-8962cc4486f0,INDY500_DAY1_2020,81,Ben Hanley,222.917,231.6059136853253,8.688913685325304,8.688913685325304,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,81,Ben Hanley,222.917,30.73566080729169,49.20791641445687,0.6662215467130082,0.8040706700148736,0.5945337312733671,986.8625,0.0,782.1666666666666,1,10455.0,220.946,1,2020,81,Ben Hanley,222.917,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,7799cc62-18bb-568d-9de2-16cb3622a0de,INDY500_DAY1_2020,3,Helio Castroneves,228.373,231.5088705056659,3.135870505665906,3.135870505665906,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,3,Helio Castroneves,228.373,30.852034505208355,48.557911833457496,0.5818249335712294,0.8247972578309323,0.5654285838853345,986.9875,0.0,773.8333333333334,1,7505.0,228.115,1,2020,3,Helio Castroneves,228.373,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,fb65c8cf-d1c6-583e-9563-6c22e29bb081,INDY500_DAY1_2020,59,Max Chilton,227.303,231.2358921518936,3.932892151893583,3.932892151893583,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,59,Max Chilton,227.303,31.222568766276066,46.44564110515947,0.4858239877947036,0.674588891392705,0.7381936247418839,987.1333333333332,0.0,731.1833333333334,1,9655.0,225.819,1,2020,59,Max Chilton,227.303,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,ELASTIC_NET,2020,757828a3-822d-5bd8-b9f0-681a6918b48b,INDY500_DAY1_2020,5,Pato O'Ward,230.213,230.94818556367,0.7351855636700293,0.7351855636700293,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,5,Pato O'Ward,230.213,31.322068786621116,45.83656701040998,0.6295622216421046,0.3353225778423379,0.9421033747891836,986.925,0.0,703.9125,1,17255.0,229.902,1,2020,5,Pato O'Ward,230.213,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,16cb7863-a6d0-5895-93e4-a76ac2c6c71f,INDY500_DAY1_2020,15,Graham Rahal,230.822,230.54269812587964,-0.2793018741203639,0.2793018741203639,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,15,Graham Rahal,230.822,25.455096817016624,68.61784187502553,0.6490487115754121,-0.6009696950270463,0.7992718096236717,988.085,0.0,683.1475,0,0.0,0.0,0,2020,15,Graham Rahal,230.822,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,a6295479-1996-5baa-b116-ab56a03c118d,INDY500_DAY1_2020,41,Dalton Kellett,228.88,230.568907868709,1.688907868709009,1.688907868709009,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,41,Dalton Kellett,228.88,25.72743441263837,67.32986967526107,0.6517341175997935,-0.4776997330459172,0.8785231727438152,987.8683333333332,0.0,708.3891666666667,0,0.0,0.0,0,2020,41,Dalton Kellett,228.88,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,e132bf44-6808-5d6b-819c-a993af279439,INDY500_DAY1_2020,21,Rinus VeeKay,231.114,231.36463902871105,0.2506390287110207,0.2506390287110207,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,21,Rinus VeeKay,231.114,25.85312868754071,66.73542096767746,0.6529735357648926,-0.4171765405890188,0.9088254694836512,987.7683333333332,0.0,720.0391666666667,0,0.0,0.0,0,2020,21,Rinus VeeKay,231.114,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,954d29f8-6770-5c41-9322-b23c885935ef,INDY500_DAY1_2020,60,Jack Harvey,229.861,231.2858333515326,1.4248333515326124,1.4248333515326124,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,60,Jack Harvey,229.861,25.957873916626,66.24004704469112,0.6540063842358085,-0.3652685592406277,0.930902185855354,987.685,0.0,729.7475000000001,0,0.0,0.0,0,2020,60,Jack Harvey,229.861,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,25f997a4-1a33-565b-b2b0-1c30d3a0f19c,INDY500_DAY1_2020,9,Scott Dixon,231.094,231.33817393320933,0.2441739332093391,0.2441739332093391,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,9,Scott Dixon,231.094,26.083568191528343,65.64559833710751,0.6552458024009076,-0.3014596534247562,0.953478933882142,987.585,0.0,741.3975,0,0.0,0.0,0,2020,9,Scott Dixon,231.094,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,e2df4919-a45f-5b41-916e-55908e4f1abb,INDY500_DAY1_2020,45,Spencer Pigot,230.539,231.33553417209825,0.7965341720982337,0.7965341720982337,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,45,Spencer Pigot,230.539,26.188313420613632,65.15022441412118,0.6562786508718235,-0.2472179734333074,0.968959892674371,987.5016666666668,0.0,751.1058333333334,0,0.0,0.0,0,2020,45,Spencer Pigot,230.539,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,194c9baa-3297-571e-82bf-ac3ba81e07fc,INDY500_DAY1_2020,5,Pato O'Ward,229.902,231.3412339685464,1.4392339685464322,1.4392339685464322,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,5,Pato O'Ward,229.902,26.46430146959095,67.62613474733031,0.9136247043160302,0.1488078493347059,0.9888661304627536,987.0090277777778,0.0,762.0102777777778,0,0.0,0.0,0,2020,5,Pato O'Ward,229.902,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,00d1c34a-f916-5fa9-803b-2cc6962f2595,INDY500_DAY1_2020,1,Josef Newgarden,230.296,231.34633835346705,1.0503383534670547,1.0503383534670547,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,1,Josef Newgarden,230.296,26.595654212103973,66.90970743549279,0.9240947719811894,0.2029829962735726,0.979182262514902,986.967361111111,0.0,772.3936111111111,0,0.0,0.0,0,2020,1,Josef Newgarden,230.296,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,3e1d9fad-3db2-5b32-b9c1-8802e1467bbe,INDY500_DAY1_2020,24,Sage Karam,227.099,231.34909996299083,4.250099962990845,4.250099962990845,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,24,Sage Karam,227.099,26.858359697130012,65.47685281181774,0.945034907311508,0.3093267322667661,0.9509558205853542,986.8840277777778,0.0,793.1602777777778,0,0.0,0.0,0,2020,24,Sage Karam,227.099,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,81f0c457-15fb-5f7f-9649-8663a142764d,INDY500_DAY1_2020,27,Alexander Rossi,231.268,231.33047528878177,0.0624752887817408,0.0624752887817408,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,27,Alexander Rossi,231.268,26.967820315890865,64.87983005195314,0.9537599636991404,0.3526039142349207,0.9357726645217912,986.8493055555556,0.0,801.8130555555556,0,0.0,0.0,0,2020,27,Alexander Rossi,231.268,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,c9ee13fe-3b9e-555c-9a7d-a078015b8b91,INDY500_DAY1_2020,66,Fernando Alonso,228.768,231.3401215213214,2.5721215213214066,2.5721215213214066,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,66,Fernando Alonso,228.768,27.099173058403885,64.1634027401156,0.9642300313642996,0.4035496091464736,0.9149577656688468,986.8076388888888,0.0,812.1963888888889,0,0.0,0.0,0,2020,66,Fernando Alonso,228.768,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,d155ad85-3d5c-5b55-95d6-40ba696a0bde,INDY500_DAY1_2020,28,Ryan Hunter-Reay,231.33,230.99512862687556,-0.3348713731244572,0.3348713731244572,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,28,Ryan Hunter-Reay,231.33,27.22733569675024,63.46321268362337,0.9569228744814556,0.4587091192222797,0.8885864864729377,986.8136111111112,0.0,819.5376388888889,0,0.0,0.0,0,2020,28,Ryan Hunter-Reay,231.33,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,518373d9-25de-58cf-8315-f6c215b6f672,INDY500_DAY1_2020,8,Marcus Ericsson,230.472,230.9823607768755,0.5103607768755296,0.5103607768755296,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,8,Marcus Ericsson,230.472,27.460987599690775,62.18621359330862,0.9362099434264856,0.5573261889382664,0.8302936342785893,986.8441666666666,0.0,831.7445833333334,0,0.0,0.0,0,2020,8,Marcus Ericsson,230.472,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,72b65040-5363-5722-b1cd-297bffa2af77,INDY500_DAY1_2020,7,Oliver Askew,229.76,230.96325736296495,1.203257362964962,1.203257362964962,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,7,Oliver Askew,229.76,27.5884340922038,61.48966863495512,0.9249119810328654,0.608113496405479,0.7938500963591952,986.8608333333332,0.0,838.4029166666667,0,0.0,0.0,0,2020,7,Oliver Askew,229.76,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,6041dd38-4b6d-5e38-81fd-8006cbe0bafd,INDY500_DAY1_2020,10,Felix Rosenqvist,230.254,230.97177264483307,0.7177726448330759,0.7177726448330759,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,10,Felix Rosenqvist,230.254,27.694639502631315,60.90921450299387,0.9154970123715154,0.648629253589497,0.7611045206723791,986.8747222222222,0.0,843.9515277777778,0,0.0,0.0,0,2020,10,Felix Rosenqvist,230.254,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,9a2e168d-3dda-5e76-8daf-588c20d91341,INDY500_DAY1_2020,20,Ed Carpenter,229.811,230.93465646662793,1.1236564666279207,1.1236564666279207,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,20,Ed Carpenter,229.811,27.822085995144334,60.21266954464038,0.9041990499778952,0.6949152900072635,0.7190916073172603,986.8913888888889,0.0,850.6098611111112,0,0.0,0.0,0,2020,20,Ed Carpenter,229.811,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,917d4c7e-5c5e-5976-aa32-50a7bc958440,INDY500_DAY1_2020,29,James Hinchcliffe,231.195,230.92000215121152,-0.2749978487884732,0.2749978487884732,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,29,James Hinchcliffe,231.195,28.140418794420057,58.311064599144075,0.7810125152607102,0.6927622500904934,0.721166045269435,987.5,0.0,865.1990277777778,0,0.0,0.0,0,2020,29,James Hinchcliffe,231.195,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,a3016f3b-449e-576c-bf0f-284c71eddb34,INDY500_DAY1_2020,81,Ben Hanley,220.946,230.90882512956648,9.962825129566482,9.962825129566482,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,81,Ben Hanley,220.946,28.243438932630777,57.76860102152903,0.7652868167069705,0.7379497348224945,0.6748556800349317,987.5,0.0,870.4559722222223,0,0.0,0.0,0,2020,81,Ben Hanley,220.946,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,INDY500_DAY1_2020,51,James Davison,228.747,230.9125289628998,2.165528962899799,2.165528962899799,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,51,James Davison,228.747,28.367063098483637,57.11764472839097,0.746415978442483,0.7880808704767984,0.6155717192890944,987.5,0.0,876.7643055555556,0,0.0,0.0,0,2020,51,James Davison,228.747,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,b3ac1729-6563-5819-a04b-0f76aeae5b0f,INDY500_DAY1_2020,55,Alex Palou,231.034,230.90316937877284,-0.1308306212271475,0.1308306212271475,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,55,Alex Palou,231.034,28.470083236694357,56.575181150775926,0.7306902798887434,0.8262400677841819,0.5633181608895549,987.5,0.0,882.02125,0,0.0,0.0,0,2020,55,Alex Palou,231.034,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,a7f0ef57-a971-5870-9606-1fe1cd378e2a,INDY500_DAY1_2020,47,Conor Daly,229.884,230.66518072464868,0.7811807246486921,0.7811807246486921,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,47,Conor Daly,229.884,28.77914365132652,54.94779041793079,0.6835131842275244,0.9193970384181984,0.3933307587105863,987.5,0.0,897.7920833333334,0,0.0,0.0,0,2020,47,Conor Daly,229.884,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,2fb75f25-92ad-5b41-90a1-3a1457ae8012,INDY500_DAY1_2020,22,Simon Pagenaud,228.836,230.65411985328112,1.818119853281132,1.818119853281132,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,22,Simon Pagenaud,228.836,29.0031318664551,53.9115225394693,0.6610433415957542,0.9168179982843506,0.3993053443442455,987.4545,0.0,902.1233333333332,0,0.0,0.0,0,2020,22,Simon Pagenaud,228.836,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,f50bf607-2eaa-51a1-a6d0-2049fcaf3dcd,INDY500_DAY1_2020,98,Marco Andretti,231.351,230.66775035328115,-0.6832496467188491,0.6832496467188491,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,98,Marco Andretti,231.351,29.10209744771324,53.468809133639475,0.6523553384409545,0.9092960053154348,0.4161499425896784,987.4295833333332,0.0,903.2861111111112,0,0.0,0.0,0,2020,98,Marco Andretti,231.351,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,cbdbf766-10d3-516e-83ad-3cb56f8c02fb,INDY500_DAY1_2020,14,Tony Kanaan,229.154,230.66704835328116,1.5130483532811638,1.5130483532811638,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,14,Tony Kanaan,229.154,29.201394017537456,53.0246150809674,0.6436382784194163,0.9014378515627476,0.4329085351086735,987.4045833333332,0.0,904.4527777777778,0,0.0,0.0,0,2020,14,Tony Kanaan,229.154,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,9ed5a76f-1d6e-5759-8ffc-9c1344b26bfc,INDY500_DAY1_2020,88,Colton Herta,230.56,230.690365636413,0.1303656364129892,0.1303656364129892,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,88,Colton Herta,230.56,29.300690587361675,52.580421028295326,0.6349212183978782,0.8932708642974155,0.4495188127290651,987.3795833333334,0.0,905.6194444444444,0,0.0,0.0,0,2020,88,Colton Herta,230.56,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,75519828-93ba-5485-a4bf-a06b93f7cec3,INDY500_DAY1_2020,59,Max Chilton,225.819,230.690365636413,4.871365636413003,4.871365636413003,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,59,Max Chilton,225.819,29.399987157185898,52.13622697562326,0.62620415837634,0.8847978415374718,0.4659750847530702,987.3545833333334,0.0,906.7861111111112,0,0.0,0.0,0,2020,59,Max Chilton,225.819,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,INDY500_DAY1_2020,3,Helio Castroneves,228.115,230.64577238423357,2.5307723842335577,2.5307723842335577,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,3,Helio Castroneves,228.115,29.336611684163437,53.02135671063407,0.7062880825456634,0.941535662489711,0.3369133364235691,987.6431944444444,0.0,909.6333333333332,0,0.0,0.0,0,2020,3,Helio Castroneves,228.115,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,1a120ea2-c723-5585-8ec6-30169bb44ca7,INDY500_DAY1_2020,67,JR Hildebrand,226.341,230.65239672470972,4.311396724709709,4.311396724709709,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,67,JR Hildebrand,226.341,29.42403182983401,52.60058148653203,0.6973318609909953,0.9362808958368734,0.3512521659590186,987.63625,0.0,911.3,0,0.0,0.0,0,2020,67,JR Hildebrand,226.341,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,e7089fb7-0048-5bb8-8589-cc5bbc59a6cd,INDY500_DAY1_2020,60,Jack Harvey,229.757,230.68568604109157,0.9286860410915664,0.9286860410915664,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,60,Jack Harvey,229.757,29.791196441650417,50.833325545303495,0.6597157304613889,0.9118416375694134,0.4105421147637969,987.6070833333332,0.0,918.3,1,9300.0,229.861,1,2020,60,Jack Harvey,229.757,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
PRIMARY_LOYO_2020,PRIMARY,RANDOM_FOREST,2020,33a57398-b346-53e3-b5e5-369a3ca71efc,INDY500_DAY1_2020,9,Scott Dixon,231.053,230.74545105795184,-0.3075489420481574,0.3075489420481574,599dee972901168e7297d02344e29079cd45fe0f34813db733b15470fcaab806,2020,9,Scott Dixon,231.053,29.892552947998073,50.34268970241196,0.6517202646821766,0.9010032763090552,0.4338122820764165,987.59125,0.0,919.15,1,9300.0,231.094,1,2020,9,Scott Dixon,231.053,575fd17a6f1be1f5d174cf43e422efde3970314f41803aa9ca4bbb59ff72b75a
